"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","6","","AuthSuite","","","","[Register] empty name",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","11","","UserSuite","","","","[User get all] successful get",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","5","","AuthSuite","","","","[Register] successfully signed up",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","26","","KeywordsRepoSuite","","","","[Keyword create] successfully created",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","7","","RecipeSuite","","","","[Recipe delete by id] repo error",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","14","","UserSuite","","","","[User update] empty name",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","23","","CommentRepoSuite","","","","[Comment create] not inserted",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","8","","SaladInteractorSuite","","","","[Salad interactor create] successful get",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","9","","SaladRepoSuite","","","","[Recipe delete by id] successfully deleted",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","15","","UserSuite","","","","[User update] successfully updated",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","3","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] successful get",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","5","","UserRepoSuite","","","","[User get all] successful get",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","31","","CommentSuite","","","","[Comment create] rating below minimum border",""
"passed","Sat Nov 09 12:51:13 GMT 2024","Sat Nov 09 12:51:13 GMT 2024","6","","RecipeSuite","","","","[Recipe get all] repo error",""
