"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","14","","IngredientTypeSuite","","","","[Ingredient type get all] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","2","","RecipeRepoSuite","","","","[Recipe get by id] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","4","","CommentRepoSuite","","","","[Comment create] not inserted",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","27","","MeasurementRepoSuite","","","","[Measurement get by id] failed to get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","13","","KeywordsRepoSuite","","","","[Keyword update] successfully updated",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","39","","RecipeStepSuite","","","","[RecipeStep delete by id] successfully deleted",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","11","","IngredientTypeSuite","","","","[Ingredient type get by id] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","17","","SaladRepoSuite","","","","[Recipe get all] sql error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","3","","SaladSuite","","","","[Salad update] successfully updated",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","31","","UserRepoSuite","","","","[User get by id] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","21","","MeasurementSuite","","","","[Measurement get all] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","34","","UserSuite","","","","[User update] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","17","","SaladTypeRepoSuite","","","","[Salad type get by id] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","6","","RecipeStepRepoSuite","","","","[Recipe step create] not inserted",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","34","","UserSuite","","","","[User update] successfully updated",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","32","","SaladTypeSuite","","","","[Salad type get by id] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","37","","SaladTypeSuite","","","","[Salad type get all] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","1","","SaladTypeSuite","","","","[Salad type update] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","18","","MeasurementSuite","","","","[Measurement get by id] repo error",""
"passed","Mon Jan 27 18:26:21 GMT 2025","Mon Jan 27 18:26:21 GMT 2025","41","","ITSaladSuite","","","","[Get all] success, filter by ingredients",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","18","","IngredientTypeRepoSuite","","","","[Ingredient type get all] sql error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","15","","SaladRepoSuite","","","","[Recipe get by id] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","17","","MeasurementSuite","","","","[Measurement delete by id] repo error",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","24","","SaladTypeRepoSuite","","","","[Salad type get all] successful get",""
"passed","Mon Jan 27 18:26:08 GMT 2025","Mon Jan 27 18:26:08 GMT 2025","21","","RecipeRepoSuite","","","","[Recipe create] successfully created",""
