"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","44","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","56","","SaladTypeRepoSuite","","","","[Salad type get all] sql error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","32","","MeasurementRepoSuite","","","","[Measurement update link] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","34","","KeywordsValidatorSuite","","","","[Keyword validator get all] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","36","","SaladSuite","","","","[Salad update] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","41","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","38","","SaladSuite","","","","[Salad get all] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","40","","UserSuite","","","","[User get by id] successful get",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","69","","RecipeStepRepoSuite","","","","[Recipe step get all] sql error",""
"passed","Wed Oct 23 08:19:28 GMT 2024","Wed Oct 23 08:19:28 GMT 2024","71","","ITAuthSuite","","","","[Register] username isn't unique",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","66","","RecipeStepRepoSuite","","","","[Recipe step delete by id] successfully deleted",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","59","","RecipeRepoSuite","","","","[Recipe delete by id] sql error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","37","","AuthRepoSuite","","","","[Get] not found",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","42","","SaladSuite","","","","[Salad update] repo error",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","52","","CommentRepoSuite","","","","[Comment delete by id] sql error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","36","","IngredientTypeRepoSuite","","","","[Ingredient type get by id] failed to get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","43","","SaladSuite","","","","[Salad delete by id] repo error",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","52","","CommentRepoSuite","","","","[Comment create] not inserted",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","68","","RecipeStepRepoSuite","","","","[Recipe step delete by id] sql error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","22","","SaladTypeSuite","","","","[Salad type get all] successful get",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","65","","SaladTypeRepoSuite","","","","[Salad type update] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","37","","AuthRepoSuite","","","","[Register] successfully inserted",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","19","","CommentSuite","","","","[Comment delete by id] repo error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","2","","CommentSuite","","","","[Comment get by id] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","38","","RecipeStepSuite","","","","[RecipeStep delete all by recipe id] repo error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","35","","IngredientTypeRepoSuite","","","","[Ingredient type create] successfully created",""
"passed","Wed Oct 23 08:19:28 GMT 2024","Wed Oct 23 08:19:28 GMT 2024","6","","ITAuthSuite","","","","[Register] email isn't unique",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","39","","RecipeStepSuite","","","","[RecipeStep update] repo error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","39","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","40","","SaladInteractorSuite","","","","[Salad interactor create] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","46","","SaladRepoSuite","","","","[Recipe get all] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","47","","KeywordsRepoSuite","","","","[Keyword update] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","35","","IngredientTypeRepoSuite","","","","[Ingredient type get by id] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","42","","KeywordsRepoSuite","","","","[Keyword get all] sql error",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","69","","RecipeStepRepoSuite","","","","[Recipe step create] successfully created",""
"passed","Wed Oct 23 08:19:05 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","68","","RecipeStepRepoSuite","","","","[Recipe step get by id] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","41","","UserSuite","","","","[User update] successfully updated",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","37","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] successful get",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:04 GMT 2024","23","","MeasurementRepoSuite","","","","[Measurement get all] sql error",""
"passed","Wed Oct 23 08:19:04 GMT 2024","Wed Oct 23 08:19:05 GMT 2024","37","","KeywordsValidatorSuite","","","","[keyword validator get by id] successful get",""
